Index,X.1,X,Season,Episode,title,Scene,Line,Speaker,Text,Location,Region,House,Major.Char,Gender
1131,1131,1131,Season 1,S01E03,Lord Snow,14,1131,SCENE BREAK,- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -,King's Landing,The Crownlands,Other,0,Other
1132,1132,1132,Season 1,S01E03,Lord Snow,15,1132,SCRIPT_NOTE,Riding horseback and walking through fields.,Dothraki Sea,Essos,Other,0,Other
1133,1133,1133,Season 1,S01E03,Lord Snow,15,1133,DAENERYS TARGARYEN, : Do the Dothrakis buy their slaves?,Dothraki Sea,Essos,Other,1,Female
1134,1134,1134,Season 1,S01E03,Lord Snow,15,1134,JORAH MORMONT,  The Dothraki don't believe in money. Most of their slaves were given to them as gifts.,Dothraki Sea,Essos,Other,1,Male
1135,1135,1135,Season 1,S01E03,Lord Snow,15,1135,DAENERYS TARGARYEN, From whom?,Dothraki Sea,Essos,Other,1,Female
1136,1136,1136,Season 1,S01E03,Lord Snow,15,1136,JORAH MORMONT,"  If you rule a city and you see the horde approaching, you have two choices : pay tribute or fight. An easy choice for most. Of course, sometimes it's not enough. Sometimes a Khal feels insulted by the number of slaves he's given. He might think the men too weak or the women too ugly. Sometimes a Khal decides his riders haven't had a good fight in months and need the practice.",Dothraki Sea,Essos,Other,1,Male
1137,1137,1137,Season 1,S01E03,Lord Snow,15,1137,DAENERYS TARGARYEN,Daenerys sees one of the Dothraki men strike a slave with a whip for not moving fast enough.,Dothraki Sea,Essos,Other,1,Female
1138,1138,1138,Season 1,S01E03,Lord Snow,15,1138,DAENERYS TARGARYEN, Tell them all to stop.,Dothraki Sea,Essos,Other,1,Female
1139,1139,1139,Season 1,S01E03,Lord Snow,15,1139,JORAH MORMONT, You want the entire horde to stop? For how long?,Dothraki Sea,Essos,Other,1,Male
1140,1140,1140,Season 1,S01E03,Lord Snow,15,1140,DAENERYS TARGARYEN,  Until I command them otherwise.,Dothraki Sea,Essos,Other,1,Female
1141,1141,1141,Season 1,S01E03,Lord Snow,15,1141,JORAH MORMONT,  You're learning to talk like a Queen.,Dothraki Sea,Essos,Other,1,Male
1142,1142,1142,Season 1,S01E03,Lord Snow,15,1142,DAENERYS TARGARYEN, Not a Queen. A Khaleesi.,Dothraki Sea,Essos,Other,1,Female
1143,1143,1143,Season 1,S01E03,Lord Snow,15,1143,DAENERYS TARGARYEN,Daenerys dismounts her horse and walks through the field off of the path. She hears noises coming towards her and grass snapping. Her brother Viserys storms into the clearing on horseback wielding a sword.,Dothraki Sea,Essos,Other,1,Female
1144,1144,1144,Season 1,S01E03,Lord Snow,15,1144,VISERYS TARGARYEN,Daenerys dismounts her horse and walks through the field off of the path. She hears noises coming towards her and grass snapping. Her brother Viserys storms into the clearing on horseback wielding a sword.,Dothraki Sea,Essos,Other,0,Other
1145,1145,1145,Season 1,S01E03,Lord Snow,15,1145,VISERYS TARGARYEN, You dare! You give commands to me? To me? You do not command the dragon. I am Lord of the Seven Kingdoms. I don't take orders from savages or their sluts. Do you hear me?,Dothraki Sea,Essos,Other,0,Other
1146,1146,1146,Season 1,S01E03,Lord Snow,15,1146,VISERYS TARGARYEN,"Viserys has his sword to Daenerys' throat. Rakharo whips Viserys, wrapping it around his neck and yanking him to his back.",Dothraki Sea,Essos,Other,0,Other
1147,1147,1147,Season 1,S01E03,Lord Snow,15,1147,IRRI," Rakharo ask if you want him dead, Khaleesi.",Dothraki Sea,Essos,Other,0,Other
1148,1148,1148,Season 1,S01E03,Lord Snow,15,1148,DAENERYS TARGARYEN,  No!,Dothraki Sea,Essos,Other,1,Female
1149,1149,1149,Season 1,S01E03,Lord Snow,15,1149,IRRI," Rakharo say you should take ear, to teach respect.",Dothraki Sea,Essos,Other,0,Other
1150,1150,1150,Season 1,S01E03,Lord Snow,15,1150,DAENERYS TARGARYEN,"  Please please, don't hurt him. Tell him I don't want my brother harmed.",Dothraki Sea,Essos,Other,1,Female
1151,1151,1151,Season 1,S01E03,Lord Snow,15,1151,VISERYS TARGARYEN, Kill these Dothraki dogs! I am your King!,Dothraki Sea,Essos,Other,0,Other
1152,1152,1152,Season 1,S01E03,Lord Snow,15,1152,JORAH MORMONT,"  Shall we return to the Khalasar, Khaleesi?",Dothraki Sea,Essos,Other,1,Male
1153,1153,1153,Season 1,S01E03,Lord Snow,15,1153,RAKHARO, You walk. [to Viserys],Dothraki Sea,Essos,Other,0,Other
1154,1154,1154,Season 1,S01E03,Lord Snow,15,1154,SCENE BREAK,- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -,Dothraki Sea,Essos,Other,0,Other
1155,1155,1155,Season 1,S01E03,Lord Snow,16,1155,JON SNOW,Jon and Benjen looking out over the wall. Benjen saying goodbye.,The Wall,The North,Stark,1,Male
1156,1156,1156,Season 1,S01E03,Lord Snow,16,1156,BENJEN STARK,  I wanted to be here when you saw it for the first time. I'm leaving this morning.,The Wall,The North,Stark,0,Other
1157,1157,1157,Season 1,S01E03,Lord Snow,16,1157,JON SNOW, You're leaving?,The Wall,The North,Stark,1,Male
1158,1158,1158,Season 1,S01E03,Lord Snow,16,1158,BENJEN STARK, I'm the First Ranger. My job is out there. There have been disturbing reports.,The Wall,The North,Stark,0,Other
1159,1159,1159,Season 1,S01E03,Lord Snow,16,1159,JON SNOW,  What kind of reports?,The Wall,The North,Stark,1,Male
1160,1160,1160,Season 1,S01E03,Lord Snow,16,1160,BENJEN STARK,  The kind I don't want to believe.,The Wall,The North,Stark,0,Other
1161,1161,1161,Season 1,S01E03,Lord Snow,16,1161,JON SNOW, 'm ready. I won't let you down.,The Wall,The North,Stark,1,Male
1162,1162,1162,Season 1,S01E03,Lord Snow,16,1162,BENJEN STARK," You're not going. You're no ranger, Jon.",The Wall,The North,Stark,0,Other
1163,1163,1163,Season 1,S01E03,Lord Snow,16,1163,JON SNOW, But I'm better than every...,The Wall,The North,Stark,1,Male
1164,1164,1164,Season 1,S01E03,Lord Snow,16,1164,BENJEN STARK," Better than no one! Here... A man gets what he earns, when he earns it. We'll speak when I return.",The Wall,The North,Stark,0,Other
1165,1165,1165,Season 1,S01E03,Lord Snow,16,1165,SCENE BREAK,- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -,The Wall,The North,Other,0,Other
1166,1166,1166,Season 1,S01E03,Lord Snow,17,1166,TYRION LANNISTER,Yoren and Tyrion getting drunk on wine in a the mess hall of Castle Black.,The Wall,The North,Lannister,1,Male
1167,1167,1167,Season 1,S01E03,Lord Snow,17,1167,YOREN, A bear's balls.,The Wall,The North,Other,0,Other
1168,1168,1168,Season 1,S01E03,Lord Snow,17,1168,TYRION LANNISTER, You're joking?,The Wall,The North,Lannister,1,Male
1169,1169,1169,Season 1,S01E03,Lord Snow,17,1169,YOREN," And his brains and his guts, his lungs and his heart all fried in his own fat. When you're a hundred miles north of the Wall and you ate your last meal a week ago, you leave nothing for the wolves.",The Wall,The North,Other,0,Other
1170,1170,1170,Season 1,S01E03,Lord Snow,17,1170,TYRION LANNISTER, And how do a bear's balls taste?,The Wall,The North,Lannister,1,Male
1171,1171,1171,Season 1,S01E03,Lord Snow,17,1171,YOREN," A bit chewy. And what about you, my Lord? What's the strangest thing you've eaten?",The Wall,The North,Other,0,Other
1172,1172,1172,Season 1,S01E03,Lord Snow,17,1172,TYRION LANNISTER,"  Do Dornish girls count? So you roam the Seven Kingdoms, collaring pickpockets and horse thieves and bringing them here as eager recruits?",The Wall,The North,Lannister,1,Male
1173,1173,1173,Season 1,S01E03,Lord Snow,17,1173,YOREN, But it's not all of 'em's done bad things. Some of 'em's just poor lads looking for steady feed. Some of 'em's high-born lads looking for glory.,The Wall,The North,Other,0,Other
1174,1174,1174,Season 1,S01E03,Lord Snow,17,1174,TYRION LANNISTER, They have a better chance finding feed than glory.,The Wall,The North,Lannister,1,Male
1175,1175,1175,Season 1,S01E03,Lord Snow,17,1175,SCRIPT_NOTE,Benjen enters.,The Wall,The North,Other,0,Other
1176,1176,1176,Season 1,S01E03,Lord Snow,17,1176,BENJEN STARK," The Night's Watch is a joke to you, is it? Is that what we are, Lannister? An army of jesters in black?",The Wall,The North,Stark,0,Other
1177,1177,1177,Season 1,S01E03,Lord Snow,17,1177,TYRION LANNISTER,"  You don't have enough men to be an army and aside from Yoren here, none of you are particularly funny.",The Wall,The North,Lannister,1,Male
1178,1178,1178,Season 1,S01E03,Lord Snow,17,1178,BENJEN STARK,"  I hope we've provided you with some good stories to tell when you're back in King's Landing. But something to think about while you're drinking your wine down there, enjoying your brothels... Half the boys you've seen training will die north of the Wall. Might be a wilding's axe that gets them, might be sickness, might just be the cold. They die in pain. And they do it so plump little lords like you can enjoy their summer afternoons in peace and comfort.",The Wall,The North,Stark,0,Other
1179,1179,1179,Season 1,S01E03,Lord Snow,17,1179,TYRION LANNISTER," Do you think I'm plump? Listen, Benjen... May I call you Benjen?",The Wall,The North,Lannister,1,Male
1180,1180,1180,Season 1,S01E03,Lord Snow,17,1180,BENJEN STARK, Call me what you like.,The Wall,The North,Stark,0,Other
1181,1181,1181,Season 1,S01E03,Lord Snow,17,1181,TYRION LANNISTER,  I'm not sure what I've done to offend you. I have great admiration for the Night's Watch. I've great admiration for you as First Ranger.,The Wall,The North,Lannister,1,Male
1182,1182,1182,Season 1,S01E03,Lord Snow,17,1182,BENJEN STARK," You know, my brother once told me that nothing someone says before the word ""but"" really counts.",The Wall,The North,Stark,0,Other
1183,1183,1183,Season 1,S01E03,Lord Snow,17,1183,TYRION LANNISTER," But... I don't believe that giants and ghouls and White Walkers are lurking beyond the Wall. I believe that the only difference between us and the wildlings is that when the Wall went up, our ancestors happened to live on the right side of it.",The Wall,The North,Lannister,1,Male
1184,1184,1184,Season 1,S01E03,Lord Snow,17,1184,BENJEN STARK,"  You're right. The wildlings are no different from us. A little rougher maybe. But they're made of meat and bone. I know how to track them and I know how to kill them. It's not the wildlings giving me sleepless nights. You've never been north of the Wall, so don't tell me what's out there.",The Wall,The North,Stark,0,Other
1185,1185,1185,Season 1,S01E03,Lord Snow,17,1185,YOREN," Are you going below? Keep well, keep warm.",The Wall,The North,Other,0,Other
1186,1186,1186,Season 1,S01E03,Lord Snow,17,1186,BENJEN STARK,"  Enjoy the capital, brother.",The Wall,The North,Stark,0,Other
1187,1187,1187,Season 1,S01E03,Lord Snow,17,1187,YOREN, I always do.,The Wall,The North,Other,0,Other
1188,1188,1188,Season 1,S01E03,Lord Snow,17,1188,TYRION LANNISTER," I think he's starting to like me. ""Going below""?",The Wall,The North,Lannister,1,Male
1189,1189,1189,Season 1,S01E03,Lord Snow,17,1189,YOREN, Into the tunnel and out the other side. He'll be north of the Wall for a month or two.,The Wall,The North,Other,0,Other
1190,1190,1190,Season 1,S01E03,Lord Snow,17,1190,TYRION LANNISTER, So you're heading down to King's Landing too.,The Wall,The North,Lannister,1,Male
1191,1191,1191,Season 1,S01E03,Lord Snow,17,1191,YOREN, Day after tomorrow. I get about half of my recruits from their dungeons.,The Wall,The North,Other,0,Other
1192,1192,1192,Season 1,S01E03,Lord Snow,17,1192,TYRION LANNISTER, Let's share the road. I could use some decent company.,The Wall,The North,Lannister,1,Male
1193,1193,1193,Season 1,S01E03,Lord Snow,17,1193,YOREN," I travel a bit on the grubby side, my Lord.",The Wall,The North,Other,0,Other
1194,1194,1194,Season 1,S01E03,Lord Snow,17,1194,TYRION LANNISTER,  Not this time. We'll be staying at the finest castles and inns. No one turns away a Lannister.,The Wall,The North,Lannister,1,Male
1195,1195,1195,Season 1,S01E03,Lord Snow,17,1195,SCENE BREAK,- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -,The Wall,The North,Other,0,Other
1196,1196,1196,Season 1,S01E03,Lord Snow,18,1196,DAENERYS TARGARYEN,Irri is braiding Daenerys hair and teaching her Dothraki. She feels Daenerys' breast.,Dothraki Sea,Essos,Other,1,Female
1197,1197,1197,Season 1,S01E03,Lord Snow,18,1197,IRRI," Yes, Khaleesi.",Dothraki Sea,Essos,Other,0,Other
1198,1198,1198,Season 1,S01E03,Lord Snow,18,1198,DAENERYS TARGARYEN,  What are you doing?,Dothraki Sea,Essos,Other,1,Female
1199,1199,1199,Season 1,S01E03,Lord Snow,18,1199,IRRI," When was last time you bleed, Khaleesi? You change, Khaleesi. It's a blessing from the Great Stallion.",Dothraki Sea,Essos,Other,0,Other
1200,1200,1200,Season 1,S01E03,Lord Snow,18,1200,JORAH MORMONT,Jorah and Rakharo around a fire in a tent.,Dothraki Sea,Essos,Other,1,Male
1201,1201,1201,Season 1,S01E03,Lord Snow,18,1201,JORAH MORMONT,"  For a man on horseback, the curved blade is a good thing, easier to handle. It's a good weapon for a Dothrakan. But a man in full plate... the arakh won't get through the steel. That's where the broadsword has the advantage. Designed for piercing plate.",Dothraki Sea,Essos,Other,1,Male
1202,1202,1202,Season 1,S01E03,Lord Snow,18,1202,RAKHARO, Dothraki don't wear steel dresses.,Dothraki Sea,Essos,Other,0,Other
1203,1203,1203,Season 1,S01E03,Lord Snow,18,1203,JORAH MORMONT, Armor.,Dothraki Sea,Essos,Other,1,Male
1204,1204,1204,Season 1,S01E03,Lord Snow,18,1204,RAKHARO, Armor. Armor make a man... Vroz?,Dothraki Sea,Essos,Other,0,Other
1205,1205,1205,Season 1,S01E03,Lord Snow,18,1205,JORAH MORMONT,  Slow.,Dothraki Sea,Essos,Other,1,Male
1206,1206,1206,Season 1,S01E03,Lord Snow,18,1206,RAKHARO, Slow.,Dothraki Sea,Essos,Other,0,Other
1207,1207,1207,Season 1,S01E03,Lord Snow,18,1207,JORAH MORMONT," It's true, but it also keeps a man alive.",Dothraki Sea,Essos,Other,1,Male
1208,1208,1208,Season 1,S01E03,Lord Snow,18,1208,RAKHARO, My father taught me how to fight. He taught me that speed defeats size.,Dothraki Sea,Essos,Other,0,Other
1209,1209,1209,Season 1,S01E03,Lord Snow,18,1209,JORAH MORMONT,  I've heard that your father was a famous warrior.,Dothraki Sea,Essos,Other,1,Male
1210,1210,1210,Season 1,S01E03,Lord Snow,18,1210,RAKHARO," He was bloodrider to Khal Bharbo. And your father, Jorah the Andal? He was a warrior also?",Dothraki Sea,Essos,Other,0,Other
1211,1211,1211,Season 1,S01E03,Lord Snow,18,1211,JORAH MORMONT, He still is. A man of great honor. And I betrayed him.,Dothraki Sea,Essos,Other,1,Male
1212,1212,1212,Season 1,S01E03,Lord Snow,18,1212,IRRI, The Khaleesi wants to eat something different tonight. Kill some rabbits.,Dothraki Sea,Essos,Other,0,Other
1213,1213,1213,Season 1,S01E03,Lord Snow,18,1213,RAKHARO, There are no rabbits.,Dothraki Sea,Essos,Other,0,Other
1214,1214,1214,Season 1,S01E03,Lord Snow,18,1214,IRRI," Find some ducks, she likes ducks.",Dothraki Sea,Essos,Other,0,Other
1215,1215,1215,Season 1,S01E03,Lord Snow,18,1215,RAKHARO," Have you seen any ducks, woman? No rabbits, no ducks. Do you have eyes in your head? Do you?",Dothraki Sea,Essos,Other,0,Other
1216,1216,1216,Season 1,S01E03,Lord Snow,18,1216,IRRI, Dog then. I have seen many dogs.,Dothraki Sea,Essos,Other,0,Other
1217,1217,1217,Season 1,S01E03,Lord Snow,18,1217,JORAH MORMONT, I don't think she wants to eat dog.,Dothraki Sea,Essos,Other,1,Male
1218,1218,1218,Season 1,S01E03,Lord Snow,18,1218,IRRI, The Khaleesi have baby inside her. It is true. She does not bleed for two moons. Her belly start to swell.,Dothraki Sea,Essos,Other,0,Other
1219,1219,1219,Season 1,S01E03,Lord Snow,18,1219,RAKHARO, A blessing from the Great Stallion.,Dothraki Sea,Essos,Other,0,Other
1220,1220,1220,Season 1,S01E03,Lord Snow,18,1220,IRRI, She does not want to eat horse.,Dothraki Sea,Essos,Other,0,Other
1221,1221,1221,Season 1,S01E03,Lord Snow,18,1221,JORAH MORMONT, I'll have the boys butcher a goat for supper. I need to ride to Qohor.,Dothraki Sea,Essos,Other,1,Male
1222,1222,1222,Season 1,S01E03,Lord Snow,18,1222,RHAKARO, We ride for Vaes Dothrak.,Dothraki Sea,Essos,Other,0,Other
1223,1223,1223,Season 1,S01E03,Lord Snow,18,1223,JORAH MORMONT, Don't worry. I'll catch you. The horde's easy to find.,Dothraki Sea,Essos,Other,1,Male
1224,1224,1224,Season 1,S01E03,Lord Snow,18,1224,SCENE BREAK,- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -,Dothraki Sea,Essos,Other,0,Other
1225,1225,1225,Season 1,S01E03,Lord Snow,19,1225,JON SNOW,"Back again in the courtyard of Castle Black. Jon is battling his brothers in black as Tyrion overlooks from the balcony. Jon continuing to defeat them, he begins teaching them.",The Wall,The North,Stark,1,Male
1226,1226,1226,Season 1,S01E03,Lord Snow,19,1226,TYRION LANNISTER,"Back again in the courtyard of Castle Black. Jon is battling his brothers in black as Tyrion overlooks from the balcony. Jon continuing to defeat them, he begins teaching them.",The Wall,The North,Lannister,1,Male
